CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
121243,MRS.,Mallory,Murphy,5/21/1959,M,F,Mallory456@hotmail.com,151855,2,Partial College,Professional,Y
121244,MRS.,Alice,Taylor,7/3/1959,S,F,Alice701@gmail.com,171907,2,Bachelors,Management,N
121245,MR.,Parker,Clark,4/19/1958,M,M,Parker411@yahoo.com,121865,3,High School,Professional,N
121247,MRS.,Zoey,Lewis,1/3/1958,S,F,Zoey238@hotmail.com,131651,3,Partial College,Professional,N
121248,MR.,William,Gonzalez,8/8/1956,M,M,William684@outlook.com,111685,3,Partial College,Professional,Y
121249,MRS.,Madison,Young,2/8/1957,M,F,Madison263@outlook.com,131114,3,Partial College,Professional,Y
121250,MRS.,Natalia,Nelson,9/25/1956,M,F,Natalia644@hotmail.com,171402,3,High School,Professional,Y
121251,MR.,Parker,White,12/27/1933,S,M,Parker936@yahoo.com,31224,4,High School,Professional,N
121252,MR.,Lucas,Gray,10/20/1933,S,M,Lucas280@yahoo.com,91098,3,Graduate Degree,Management,Y
121253,MR.,Liam,Reed,9/1/1934,M,M,Liam328@hotmail.com,61656,2,Graduate Degree,Management,Y
121254,MR.,Anthony,Brown,10/22/1934,M,M,Anthony890@outlook.com,71601,4,Graduate Degree,Management,Y
121255,MR.,Nicholas,Roberts,11/6/1934,M,M,Nicholas188@yahoo.com,71126,4,Graduate Degree,Management,Y
121256,MRS.,Faith,Murphy,4/27/1935,M,F,Faith829@yahoo.com,71879,4,Graduate Degree,Management,Y
121257,MRS.,Kate,Stevens,8/20/1934,S,F,Kate691@gmail.com,121744,1,Graduate Degree,Management,Y
121258,MR.,Oliver,Harris,11/21/1934,M,M,Oliver644@outlook.com,121963,1,Graduate Degree,Management,Y
121259,MRS.,Kayla,Gray,9/18/1966,M,F,Kayla396@hotmail.com,101971,4,Partial College,Professional,Y
121260,MRS.,Jasmine,Harris,10/1/1966,M,F,Jasmine762@outlook.com,111486,2,Bachelors,Management,Y
121261,MRS.,Ivy,Gonzalez,11/19/1966,M,F,Ivy982@outlook.com,131469,1,Graduate Degree,Management,Y
121262,MRS.,Chloe,Gray,9/28/1965,M,F,Chloe882@yahoo.com,81640,4,Bachelors,Management,Y
121263,MRS.,Bella,Johnson,4/3/1966,M,F,Bella672@gmail.com,91119,5,Partial College,Professional,Y
121264,MR.,Owen,Johnson,11/30/1965,S,M,Owen356@outlook.com,91727,5,Partial College,Professional,N
121265,MRS.,Lucy,Reed,1/6/1966,M,F,Lucy550@outlook.com,91367,5,Partial College,Professional,Y
121266,MS.,Hannah,Wright,12/3/1965,S,F,Hannah350@hotmail.com,91890,0,Partial College,Professional,N
121267,MR.,Noah,Smith,3/28/1966,S,M,Noah19@outlook.com,121768,4,Partial College,Professional,Y
121268,MRS.,Julia,Mitchell,12/22/1965,M,F,Julia239@yahoo.com,131887,2,Graduate Degree,Management,Y
121269,MR.,Mason,Sanchez,3/21/1966,M,M,Mason52@yahoo.com,131405,2,Graduate Degree,Management,Y
121270,MR.,Tyler,Lee,11/29/1965,M,M,Tyler448@hotmail.com,131006,2,Graduate Degree,Management,Y
121271,MRS.,Abigail,Lopez,1/5/1966,S,F,Abigail401@yahoo.com,151350,2,Bachelors,Management,N
121272,MRS.,Lily,Cooper,6/11/1958,S,F,Lily189@yahoo.com,71095,4,Partial College,Professional,Y
121273,MR.,James,Green,5/21/1958,M,M,James756@yahoo.com,91861,2,Partial College,Professional,Y
121274,MR.,Jonathan,Adams,10/11/1935,M,M,Jonathan125@hotmail.com,51017,2,Graduate Degree,Management,Y
121275,MRS.,Angelina,Hernandez,9/8/1935,M,F,Angelina66@outlook.com,81626,4,Graduate Degree,Management,Y
121276,MRS.,Zoey,Walker,2/27/1965,M,F,Zoey817@hotmail.com,81463,4,Partial College,Professional,Y
121277,MR.,Jonathan,Green,1/30/1965,M,M,Jonathan738@yahoo.com,81686,4,Partial College,Professional,Y
121278,MR.,Dylan,Zimmerman,1/16/1965,S,M,Dylan426@gmail.com,91785,0,Partial College,Professional,N
121279,MS.,Angelina,Garcia,4/21/1965,M,F,Angelina500@hotmail.com,91636,0,Partial College,Professional,Y
121280,MR.,Joseph,Lee,2/22/1965,M,M,Joseph954@yahoo.com,91259,0,Partial College,Professional,Y
121281,MRS.,Addison,Cooper,5/27/1965,S,F,Addison231@yahoo.com,111185,4,Bachelors,Management,Y
121282,MR.,Benjamin,Gray,9/8/1963,M,M,Benjamin531@hotmail.com,91091,5,Partial College,Professional,Y
121283,MR.,Mason,Watson,6/11/1964,M,M,Mason40@yahoo.com,111393,1,Bachelors,Management,Y
121284,MRS.,Kennedy,Foster,10/26/1963,M,F,Kennedy751@outlook.com,111877,1,Bachelors,Management,Y
121285,MR.,Blake,Hall,8/11/1963,M,M,Blake6@gmail.com,121775,1,Partial College,Professional,N
121286,MR.,Caleb,Mitchell,8/5/1963,M,M,Caleb4@outlook.com,171366,0,Graduate Degree,Management,Y
121287,MR.,David,Scott,6/17/1962,M,M,David46@yahoo.com,71868,5,Partial College,Professional,N
121288,MRS.,Ivy,Lewis,1/31/1963,M,F,Ivy128@gmail.com,111240,1,Bachelors,Management,Y
121289,MRS.,Alexa,Turner,9/1/1962,M,F,Alexa163@yahoo.com,131051,1,Bachelors,Management,Y
121290,MRS.,Elizabeth,Lee,2/27/1963,M,F,Elizabeth419@yahoo.com,131159,1,Bachelors,Management,Y
121291,MRS.,Jasmine,Smith,12/14/1962,M,F,Jasmine181@yahoo.com,131366,1,Bachelors,Management,Y
121292,MR.,Colton,Young,5/30/1963,S,M,Colton557@gmail.com,151192,1,Partial College,Professional,N
121293,MR.,Miles,Young,1/11/1957,S,M,Miles505@outlook.com,61727,2,High School,Professional,N
121294,MR.,Andrew,Edwards,2/20/1957,M,M,Andrew204@yahoo.com,61606,2,High School,Professional,N
121295,MRS.,Julia,Gonzalez,12/23/1955,S,F,Julia426@gmail.com,81253,2,Partial High School,Skilled Manual,Y
121296,MRS.,Lucy,Clark,4/26/1937,S,F,Lucy276@yahoo.com,51174,2,Graduate Degree,Management,Y
121297,MR.,Andrew,White,9/10/1936,S,M,Andrew209@gmail.com,71648,4,Graduate Degree,Management,Y
121298,MR.,Nathan,Gonzalez,10/9/1936,M,M,Nathan880@outlook.com,71710,4,Graduate Degree,Management,Y
121299,MR.,Daniel,Lee,9/18/1937,M,M,Daniel446@hotmail.com,71825,4,Graduate Degree,Management,Y
121300,MR.,Mason,Stevens,9/24/1961,M,M,Mason378@outlook.com,81332,5,Partial College,Professional,N
121301,MR.,Logan,Baker,12/6/1961,M,M,Logan495@gmail.com,81223,5,Partial College,Professional,Y
121302,MR.,Miles,Nelson,5/29/1962,S,M,Miles903@yahoo.com,91465,4,High School,Professional,N
121303,MRS.,Gabriella,White,3/2/1962,S,F,Gabriella236@gmail.com,91769,4,High School,Professional,N
121304,MS.,Angelina,Murphy,9/23/1961,M,F,Angelina588@gmail.com,101727,0,Partial College,Professional,Y
121305,MR.,Cole,Johnson,1/8/1962,M,M,Cole702@yahoo.com,111186,3,Partial College,Professional,N
121306,MR.,Tristan,Watson,11/8/1961,M,M,Tristan164@yahoo.com,111761,3,Partial College,Professional,N
121307,MR.,Miles,Hughes,4/20/1956,M,M,Miles266@outlook.com,81886,2,Partial High School,Skilled Manual,Y
121308,MR.,Grayson,Turner,10/21/1955,M,M,Grayson737@gmail.com,61010,2,High School,Professional,N
121309,MRS.,Lily,Scott,1/22/1956,S,F,Lily772@yahoo.com,61002,2,High School,Professional,Y
121310,MRS.,Annabelle,Hughes,2/7/1955,S,F,Annabelle605@yahoo.com,71347,3,Graduate Degree,Management,Y
121311,MRS.,Addison,Harris,1/31/1955,S,F,Addison184@yahoo.com,71402,3,Graduate Degree,Management,N
121312,MRS.,Brianna,Hernandez,8/26/1954,S,F,Brianna408@yahoo.com,71421,3,Graduate Degree,Management,Y
121313,MR.,Anthony,Green,9/8/1954,S,M,Anthony988@yahoo.com,71048,3,Graduate Degree,Management,Y
121315,MRS.,Aubrey,Smith,4/5/1955,S,F,Aubrey453@yahoo.com,71204,3,Graduate Degree,Management,N
121316,MR.,Tristan,Baker,5/21/1955,M,M,Tristan712@yahoo.com,61546,3,Graduate Degree,Management,Y
121317,MRS.,Brianna,White,3/21/1954,S,F,Brianna111@yahoo.com,41528,3,Partial College,Professional,N
121318,MRS.,Chloe,Lopez,5/1/1954,S,F,Chloe773@outlook.com,41437,3,Partial College,Professional,N
121319,MRS.,Elena,Hughes,11/11/1938,M,F,Elena305@outlook.com,71473,4,Graduate Degree,Management,N
121320,MRS.,Ava,Hernandez,2/7/1939,M,F,Ava985@outlook.com,81025,4,Graduate Degree,Management,Y
121321,MR.,James,West,2/7/1940,M,M,James418@yahoo.com,91157,5,Bachelors,Management,Y
121322,MRS.,Elizabeth,Rogers,9/11/1939,M,F,Elizabeth753@yahoo.com,91392,5,Bachelors,Management,Y
121323,MR.,Caleb,Scott,12/20/1939,S,M,Caleb667@outlook.com,121089,2,Graduate Degree,Management,Y
121324,MR.,Elijah,Jackson,11/22/1940,M,M,Elijah211@yahoo.com,91194,5,Bachelors,Management,Y
121325,MR.,Michael,Mitchell,1/8/1941,S,M,Michael915@outlook.com,91303,5,Bachelors,Management,Y
121326,MR.,Ethan,Edwards,11/26/1940,M,M,Ethan982@outlook.com,131110,2,Bachelors,Management,Y
121327,MR.,Joseph,Turner,8/3/1941,M,M,Joseph155@gmail.com,91194,5,Bachelors,Management,Y
121328,MR.,Cole,Jackson,5/20/1941,M,M,Cole653@yahoo.com,91079,5,Bachelors,Management,Y
121329,MR.,Caleb,Mitchell,1/8/1942,S,M,Caleb251@hotmail.com,91972,5,Bachelors,Management,Y
121330,MR.,Parker,Reed,10/27/1941,M,M,Parker552@outlook.com,111668,2,Graduate Degree,Management,Y
121331,MRS.,Emma,Cooper,12/5/1969,M,F,Emma949@outlook.com,91738,4,Partial College,Skilled Manual,Y
121332,MRS.,Faith,Davis,3/7/1964,S,F,Faith372@outlook.com,11060,1,Graduate Degree,Manual,Y
121333,MRS.,Lucy,Sanchez,2/18/1964,M,F,Lucy206@yahoo.com,21356,1,Graduate Degree,Clerical,Y
121334,MRS.,Camila,Stevens,8/14/1962,M,F,Camila71@hotmail.com,11025,1,Bachelors,Manual,Y
121335,MRS.,Charlotte,King,2/8/1963,M,F,Charlotte414@gmail.com,11737,1,Bachelors,Manual,Y
121336,MR.,Ethan,Williams,9/2/1963,M,M,Ethan313@gmail.com,21420,1,Graduate Degree,Clerical,Y
121337,MR.,Lucas,Parker,3/12/1963,M,M,Lucas510@hotmail.com,11898,1,Bachelors,Manual,Y
121338,MR.,Jonathan,Adams,2/1/1963,M,M,Jonathan798@yahoo.com,21191,1,Graduate Degree,Clerical,Y
121339,MR.,Michael,Hernandez,11/21/1962,S,M,Michael916@gmail.com,21351,1,Graduate Degree,Clerical,Y
121340,MRS.,Isabella,Foster,8/21/1937,M,F,Isabella186@outlook.com,11691,1,Graduate Degree,Clerical,Y
121341,MR.,Samuel,Torres,3/18/1938,M,M,Samuel574@yahoo.com,21803,1,Graduate Degree,Clerical,Y
121342,MR.,David,Brown,10/7/1963,M,M,David6@gmail.com,31267,5,Graduate Degree,Clerical,Y
121343,MR.,Tyler,Gonzalez,3/18/1960,M,M,Tyler399@hotmail.com,11212,1,Bachelors,Manual,Y
121344,MRS.,Genesis,Harris,1/15/1959,M,F,Genesis881@outlook.com,11269,1,Partial College,Manual,Y
121345,MRS.,Amelia,Stevens,11/1/1958,S,F,Amelia209@outlook.com,11100,1,Partial College,Manual,Y
121346,MRS.,Emma,Rodriguez,10/4/1956,S,F,Emma139@gmail.com,11828,2,Partial College,Manual,Y
121347,MR.,Joseph,Torres,6/4/1957,M,M,Joseph317@outlook.com,11940,2,Partial College,Manual,Y
121348,MR.,William,Zimmerman,2/19/1957,M,M,William862@gmail.com,11979,2,Partial College,Manual,Y
121349,MRS.,Jessica,Miller,2/20/1956,M,F,Jessica613@gmail.com,11658,2,Partial College,Manual,Y
121350,MRS.,Brianna,Turner,9/2/1938,M,F,Brianna406@outlook.com,31766,1,Graduate Degree,Clerical,Y
121351,MRS.,Elizabeth,Nelson,10/15/1940,S,F,Elizabeth830@yahoo.com,21874,1,Bachelors,Clerical,Y
121352,MR.,Blake,Wright,10/1/1941,M,M,Blake915@yahoo.com,11880,2,Partial College,Manual,Y
121353,MRS.,Chloe,Cooper,11/29/1942,S,F,Chloe491@hotmail.com,31147,1,Bachelors,Clerical,Y
121354,MRS.,Lucy,Sanchez,7/14/1943,M,F,Lucy602@outlook.com,21222,1,Partial College,Manual,Y
121355,MR.,Jackson,Jackson,8/14/1944,M,M,Jackson398@gmail.com,41649,1,Graduate Degree,Clerical,Y
121356,MR.,Blake,Williams,11/5/1981,S,M,Blake775@hotmail.com,11430,0,Partial College,Manual,N
121357,MR.,Samuel,Wood,9/19/1980,S,M,Samuel221@hotmail.com,11173,0,Partial College,Manual,N
121358,MS.,Josephine,Lee,6/7/1980,S,F,Josephine910@gmail.com,11661,0,Partial College,Manual,N
121359,MR.,Cole,Garcia,4/5/1980,S,M,Cole723@yahoo.com,11595,0,Partial College,Manual,N
121360,MR.,Lucas,Garcia,12/26/1979,S,M,Lucas715@gmail.com,11015,0,Partial College,Manual,Y
121361,MS.,Emilia,Sanchez,9/13/1978,M,F,Emilia150@hotmail.com,11318,0,High School,Manual,Y
121362,MR.,Jackson,Green,5/27/1979,M,M,Jackson468@gmail.com,11292,0,High School,Manual,N
121363,MR.,Joseph,Mitchell,3/29/1979,S,M,Joseph794@hotmail.com,11059,0,High School,Manual,N
121365,MRS.,Bella,Miller,12/30/1980,S,F,Bella795@yahoo.com,11533,1,High School,Manual,N
121366,MS.,Elena,Baker,5/6/1981,M,F,Elena702@outlook.com,21057,0,Bachelors,Clerical,Y
121367,MR.,Evan,Sanchez,7/27/1980,M,M,Evan45@hotmail.com,21398,0,Bachelors,Clerical,Y
121368,MR.,Zachary,Jackson,6/7/1980,S,M,Zachary531@yahoo.com,11717,1,High School,Manual,N
121369,MS.,Genesis,Jackson,12/24/1979,M,F,Genesis879@hotmail.com,21660,0,Bachelors,Clerical,N
121370,MS.,Caroline,Lewis,10/29/1979,M,F,Caroline182@gmail.com,21219,0,Bachelors,Clerical,Y
121371,MS.,Angelina,Scott,1/13/1980,M,F,Angelina98@outlook.com,21858,0,Bachelors,Clerical,Y
121372,MS.,Kennedy,Parker,12/6/1979,S,F,Kennedy425@gmail.com,21388,0,Bachelors,Clerical,Y
121373,MRS.,Caroline,Smith,2/24/1945,M,F,Caroline824@gmail.com,31144,1,Bachelors,Clerical,Y
121374,MR.,Brandon,Stevens,11/22/1944,S,M,Brandon669@gmail.com,31894,1,Bachelors,Clerical,Y
121375,MR.,Samuel,Green,12/23/1944,M,M,Samuel50@yahoo.com,31221,1,Bachelors,Clerical,Y
121376,MR.,Oliver,Smith,11/22/1944,S,M,Oliver727@yahoo.com,41554,1,Graduate Degree,Clerical,Y
121377,MR.,Ryan,Jones,10/6/1962,M,M,Ryan380@gmail.com,31324,4,Graduate Degree,Clerical,Y
121378,MRS.,Olivia,Hall,12/26/1961,S,F,Olivia149@hotmail.com,11121,1,High School,Manual,N
121379,MR.,Daniel,Watson,6/10/1961,M,M,Daniel40@gmail.com,11717,1,High School,Manual,Y
121380,MR.,Nicholas,Walker,8/1/1960,S,M,Nicholas805@gmail.com,21363,2,Partial College,Manual,Y
121381,MRS.,Charlotte,Martinez,1/7/1961,M,F,Charlotte534@gmail.com,21307,2,Partial College,Manual,Y
121382,MR.,Brandon,Lewis,8/16/1959,M,M,Brandon753@outlook.com,21586,2,Partial College,Manual,Y
121384,MRS.,Aubrey,Turner,3/18/1962,M,F,Aubrey572@gmail.com,31562,3,Bachelors,Clerical,Y
121385,MR.,Nicholas,Clark,2/28/1962,S,M,Nicholas763@hotmail.com,31611,3,Bachelors,Clerical,Y
121387,MRS.,Elizabeth,Roberts,12/18/1960,S,F,Elizabeth554@yahoo.com,41422,3,Graduate Degree,Clerical,Y
121388,MR.,Jaxon,Scott,12/18/1960,M,M,Jaxon812@yahoo.com,41240,3,Graduate Degree,Clerical,Y
121389,MR.,Zachary,Lopez,11/10/1971,S,M,Zachary683@gmail.com,11290,1,High School,Manual,N
121390,MRS.,Genesis,Rogers,5/26/1972,S,F,Genesis89@outlook.com,11423,1,High School,Manual,N
121391,MRS.,Kayla,Foster,7/17/1972,S,F,Kayla394@outlook.com,11578,2,High School,Manual,Y
121392,MR.,Logan,Clark,9/6/1971,S,M,Logan679@yahoo.com,11516,2,High School,Manual,Y
121393,MR.,Joseph,Garcia,8/10/1970,S,M,Joseph294@outlook.com,11416,2,High School,Manual,Y
121394,MR.,Alexander,Perez,3/13/1971,S,M,Alexander113@gmail.com,11437,2,High School,Manual,Y
121395,MS.,Caroline,Young,3/12/1972,S,F,Caroline545@yahoo.com,31556,0,Bachelors,Clerical,Y
121396,MR.,Brandon,Martinez,5/10/1971,M,M,Brandon709@yahoo.com,11805,2,High School,Manual,N
121397,MS.,Alexandra,Johnson,12/22/1970,S,F,Alexandra693@outlook.com,21396,0,Partial College,Manual,N
121398,MR.,Colton,Miller,3/31/1971,S,M,Colton432@gmail.com,31329,0,Bachelors,Clerical,Y
121399,MRS.,Amelia,White,2/22/1971,S,F,Amelia60@hotmail.com,31428,1,Bachelors,Clerical,Y
121400,MR.,Lucas,Jones,11/25/1970,S,M,Lucas766@gmail.com,41471,0,Graduate Degree,Clerical,Y
121401,MS.,Chloe,Garcia,2/23/1971,M,F,Chloe572@outlook.com,41712,0,Graduate Degree,Clerical,Y
121402,MS.,Bella,Stevens,4/13/1971,M,F,Bella232@yahoo.com,41561,0,Graduate Degree,Clerical,Y
121403,MS.,Annabelle,Taylor,5/30/1970,S,F,Annabelle651@outlook.com,41946,0,Graduate Degree,Clerical,Y
121404,MRS.,Hannah,Jackson,6/10/1953,S,F,Hannah812@yahoo.com,11895,3,Partial College,Manual,N
121405,MRS.,Lucy,Zimmerman,7/10/1953,S,F,Lucy842@yahoo.com,11435,3,Partial College,Manual,N
121406,MRS.,Chloe,Garcia,2/16/1954,M,F,Chloe594@yahoo.com,21791,2,Partial College,Manual,Y
121407,MR.,Isaac,Edwards,10/6/1953,M,M,Isaac357@gmail.com,21302,2,Partial College,Manual,Y
121408,MR.,Colton,Scott,12/7/1954,M,M,Colton622@outlook.com,11313,2,High School,Manual,N
121409,MRS.,Josephine,Young,9/3/1969,S,F,Josephine847@yahoo.com,11524,2,High School,Manual,Y
121410,MR.,Samuel,Adams,1/30/1970,M,M,Samuel787@gmail.com,21954,1,Partial College,Manual,Y
121411,MR.,Jonathan,Martinez,7/24/1955,M,M,Jonathan471@gmail.com,81682,3,Partial College,Professional,N
121412,MRS.,Kennedy,Torres,11/19/1955,S,F,Kennedy125@outlook.com,81802,4,Partial College,Professional,Y
121413,MRS.,Jasmine,Scott,10/18/1955,M,F,Jasmine121@hotmail.com,81001,4,Partial College,Professional,N
121414,MR.,Benjamin,Edwards,11/4/1955,S,M,Benjamin144@yahoo.com,81230,4,Partial College,Professional,Y
121415,MR.,Jacob,West,1/6/1946,S,M,Jacob919@yahoo.com,91710,5,Partial College,Professional,N
121416,MRS.,Bella,Johnson,10/17/1946,M,F,Bella665@hotmail.com,61056,3,Partial High School,Skilled Manual,Y
121417,MRS.,Charlotte,Lee,7/20/1946,M,F,Charlotte134@hotmail.com,71577,5,High School,Professional,Y
121418,MR.,Nicholas,Johnson,7/11/1946,S,M,Nicholas841@yahoo.com,91790,5,Partial College,Professional,N
121419,MR.,Alexander,Torres,10/9/1946,M,M,Alexander75@hotmail.com,151453,3,Graduate Degree,Management,Y
121420,MR.,Colton,Smith,12/24/1947,M,M,Colton649@gmail.com,101541,2,Bachelors,Management,Y
121421,MRS.,Lily,Hernandez,12/24/1947,M,F,Lily625@outlook.com,111299,3,Bachelors,Management,Y
121422,MR.,Parker,Rogers,1/31/1948,M,M,Parker350@gmail.com,171838,4,Bachelors,Management,Y
121423,MRS.,Lily,Sanchez,3/29/1956,M,F,Lily112@hotmail.com,81104,4,Partial College,Professional,N
121424,MRS.,Grace,Brown,5/18/1955,M,F,Grace397@outlook.com,81881,4,Partial College,Professional,Y
121425,MRS.,Lily,Watson,2/16/1956,M,F,Lily757@yahoo.com,91617,4,High School,Professional,Y
121426,MR.,Anthony,Lewis,3/9/1955,M,M,Anthony258@hotmail.com,111468,3,Bachelors,Management,Y
121427,MRS.,Genesis,Hall,7/30/1955,M,F,Genesis708@gmail.com,111550,2,Partial College,Professional,Y
121428,MRS.,Kennedy,Hughes,2/16/1955,S,F,Kennedy55@yahoo.com,121420,2,Bachelors,Management,Y
121429,MR.,James,Mitchell,1/7/1954,M,M,James208@gmail.com,81405,4,Partial College,Professional,Y
121430,MRS.,Addison,Turner,10/31/1953,M,F,Addison896@hotmail.com,91575,4,High School,Professional,Y
121431,MR.,Tristan,Davis,3/30/1954,M,M,Tristan144@hotmail.com,111987,4,Partial College,Professional,Y
121432,MRS.,Genesis,Sanchez,4/16/1953,M,F,Genesis22@hotmail.com,81829,4,High School,Professional,Y
121433,MR.,Anthony,Mitchell,1/14/1953,M,M,Anthony702@gmail.com,81987,5,High School,Professional,N
121434,MR.,Wyatt,Williams,11/7/1952,M,M,Wyatt841@outlook.com,171737,5,Partial College,Professional,Y
121435,MRS.,Josephine,Stevens,9/19/1951,S,F,Josephine219@gmail.com,101172,3,Partial College,Management,Y
121436,MRS.,Chloe,Jones,2/7/1952,M,F,Chloe277@gmail.com,161971,3,Partial College,Management,N
121437,MR.,Jacob,Watson,7/7/1951,M,M,Jacob424@gmail.com,91107,4,High School,Management,Y
121438,MRS.,Mallory,Scott,4/5/1951,M,F,Mallory285@gmail.com,131229,4,High School,Management,Y
121439,MRS.,Erin,Smith,11/2/1949,M,F,Erin287@gmail.com,91718,4,High School,Management,N
121440,MR.,Tyler,Watson,5/10/1949,M,M,Tyler391@yahoo.com,81114,5,Partial High School,Skilled Manual,N
121441,MRS.,Jocelyn,Taylor,12/28/1948,M,F,Jocelyn322@yahoo.com,91038,5,Partial High School,Skilled Manual,N
121442,MR.,Grayson,Hall,6/22/1949,M,M,Grayson577@yahoo.com,91251,5,Partial High School,Skilled Manual,Y
121443,MS.,Eva,Walker,10/19/1977,S,F,Eva9@yahoo.com,61965,0,Bachelors,Professional,N
121444,MS.,Ava,Jones,11/28/1977,M,F,Ava63@outlook.com,71108,0,Bachelors,Professional,Y
121445,MS.,Grace,King,1/24/1976,S,F,Grace90@hotmail.com,71607,0,Bachelors,Professional,N
121446,MS.,Camila,Hughes,2/16/1976,S,F,Camila687@yahoo.com,71606,0,Bachelors,Professional,N
121447,MS.,Jasmine,Foster,3/16/1976,M,F,Jasmine154@yahoo.com,71474,0,Bachelors,Professional,Y
121448,MR.,Logan,Williams,9/28/1976,S,M,Logan371@hotmail.com,81105,0,Bachelors,Professional,Y
121449,MR.,Noah,West,8/23/1976,M,M,Noah758@yahoo.com,81870,0,Bachelors,Professional,Y
121450,MR.,Ethan,Hughes,4/13/1977,S,M,Ethan705@yahoo.com,131404,4,High School,Management,Y
121451,MR.,Andrew,Watson,4/17/1976,S,M,Andrew892@yahoo.com,71636,0,Bachelors,Professional,N
121452,MS.,Kayla,Smith,4/2/1975,S,F,Kayla201@yahoo.com,81503,0,Bachelors,Professional,N
121453,MR.,Hunter,Stevens,2/17/1975,S,M,Hunter508@outlook.com,81558,0,Bachelors,Professional,N
121454,MS.,Alice,Parker,10/8/1975,S,F,Alice139@outlook.com,81451,0,Bachelors,Professional,N
121455,MR.,Isaac,Gonzalez,10/8/1975,M,M,Isaac589@yahoo.com,101664,0,High School,Management,Y
121456,MR.,Cole,Jackson,2/5/1976,M,M,Cole219@hotmail.com,121455,5,Partial High School,Professional,Y
121457,MS.,Lila,Lee,12/21/1974,M,F,Lila879@outlook.com,91672,0,Bachelors,Professional,Y
121458,MS.,Annabelle,Hernandez,11/9/1974,M,F,Annabelle557@gmail.com,101477,0,High School,Management,Y
121459,MS.,Natalia,Johnson,5/23/1974,S,F,Natalia295@gmail.com,81664,0,Bachelors,Professional,N
121460,MR.,William,Cooper,5/15/1974,S,M,William589@outlook.com,91345,0,Bachelors,Professional,N
121461,MR.,Hunter,Edwards,9/9/1973,S,M,Hunter591@hotmail.com,91967,0,Bachelors,Professional,N
121462,MS.,Hannah,Harris,6/11/1973,M,F,Hannah98@gmail.com,111746,0,High School,Management,Y
121463,MS.,Grace,Gonzalez,9/7/1973,M,F,Grace366@hotmail.com,111797,0,High School,Management,N
121464,MR.,Wyatt,Hughes,7/3/1973,M,M,Wyatt197@hotmail.com,91565,0,Bachelors,Professional,Y
121465,MR.,Alexander,Martinez,8/18/1972,M,M,Alexander11@hotmail.com,91741,0,Bachelors,Professional,N
121466,MR.,Gabriel,Jones,1/7/1973,M,M,Gabriel619@hotmail.com,151932,0,Partial High School,Management,Y
121467,MR.,Blake,Jackson,4/24/1971,M,M,Blake402@yahoo.com,171280,1,Graduate Degree,Management,Y
121468,MRS.,Abigail,Wright,2/3/1977,M,F,Abigail239@hotmail.com,41317,1,Bachelors,Skilled Manual,Y
121469,MR.,Michael,King,12/6/1974,S,M,Michael17@hotmail.com,11865,0,Partial High School,Manual,N
121470,MR.,Isaac,Nelson,2/27/1975,S,M,Isaac909@gmail.com,21966,0,Partial High School,Manual,N
121471,MS.,Elizabeth,Torres,5/14/1975,S,F,Elizabeth71@outlook.com,31440,0,Partial College,Clerical,Y
121472,MR.,Anthony,Parker,11/11/1964,S,M,Anthony241@outlook.com,61335,3,Bachelors,Professional,Y
